,video_id,comment_desc,comment_publish
14245,nPrVYCtJfgQ,Don&#39;t bet against Elon Musk.,
14246,nPrVYCtJfgQ,"I&#39;m only halfway through this video and I&#39;m extremely impressed. Your research team, reporting, and your presentation of this information is very professional. I&#39;ll end up watching it twice. Once for the information and a second time, as a study on making engaging, informative, entertaining, and visually attractive content.",
14247,nPrVYCtJfgQ,"With great people you can get great people, with great numbers you can&#39;t get great people: And that is what Elon Musk is doing rn.",
14248,nPrVYCtJfgQ,Twitter files be like: 🗿🗿,
14249,nPrVYCtJfgQ,This video itself is example of what soft hate speech looks like..Do not agree with biased content in this one,
14250,nPrVYCtJfgQ,"means elon musk does not have common sense, still he is among most richest persons",
14251,nPrVYCtJfgQ,"Your channel is getting super woke, learn the lessons from Disney, CNN, and MSNBC. Go woke!! Go Broke!! You missed a crucial point, Elon has made it clear that he didn&#39;t buy Twitter to make money but only to save free speech. He has 4 other very profitable companies, so your argument that the balance sheet of the company will tank Twitter is utter nonsense. Also, he has proved his credibility to run many successful companies, and his vision of making Twitter the everything app has great potential.",
14252,nPrVYCtJfgQ,Sorry but you&#39;re wrong. Twitter is far better and entertaining since Elon took over.,
14253,nPrVYCtJfgQ,@ThinkSchool have you gone through the twitter files yet?,
14254,nPrVYCtJfgQ,"I am sorry that you think like this and it shows only how much young people are indoctrinated.<br>None of the companies that you sited pausing their advertising on twitter are good companies they all abuse workers, consumers and the countries where they operate and the only ones profiting are the stock holders. And they infiltrated the social media, as they did with almost all government of the world years ago to abuse further.<br>Free speech is a must for humanity to go further if free speech is stopped then is dark ages again for the next 1000 years.",
14255,nPrVYCtJfgQ,"One mistake he did - not verifying the accounts that go for a blue tick. That&#39;s all I see. Also with free speech, as a human being, if you are not breaking a law, you have the right to say what you want. The internet is just a manifestation of what we are allowed to say in public as a human being. If your voice is more supressed online than face-to-face that makes no sense unless you are being opressed of your rights. Social media is a huge thing, it should not be used to supress political and even controversial views.....today&#39;s controversy may become the truth tomorrow. Just like with the virus.",
14256,nPrVYCtJfgQ,🔥🔥🔥🇯🇲,
14257,nPrVYCtJfgQ,Honestly some of best videos I watched this week Thanks Ganesh bro for sharing incredible most complex things breaking down and sharing in simple language,
14258,nPrVYCtJfgQ,Op,
14259,nPrVYCtJfgQ,You as a youtuber no everything and Elon as a billionaire and genius no nothing agree with you,
14260,nPrVYCtJfgQ,"The true problem with Twitter was the moderators who were shuting up anyone who preeches anyhing out of the leftist agenda. There&#39;s no need of a deep analysis, it&#39;s visible.",
14261,nPrVYCtJfgQ,"Mind Begs the Question:<br>Nazi Media provided platform for<br>Hate Speech against Jews<br>If a Media provides platform for<br>Hate Speech against Muslims<br>Same as Nazi Media,No?",
14262,nPrVYCtJfgQ,Bro got beef with Italians 💀,
14263,nPrVYCtJfgQ,"<a href=""https://www.youtube.com/watch?v=F9haPQVZBRs"">https://www.youtube.com/watch?v=F9haPQVZBRs</a>",
14264,nPrVYCtJfgQ,Wooow nice presentation,
14265,nPrVYCtJfgQ,"<a href=""https://www.youtube.com/watch?v=nPrVYCtJfgQ&amp;t=8m39s"">8:39</a> hey dude do you know what keyboard warriors are . 99% of the real life extremist activities are organised and funded . Supporters of 1 political party wont mindlessly go and fight physically with other people . Keyboard warriors will defame and attack each other online but would not even raise a fingure in person . Twitter may be a “trigger” but you cannot start a civil unrest just by twitting.",
14266,nPrVYCtJfgQ,wow!! What a deep and insightful video man!!,
14267,nPrVYCtJfgQ,This is the case for every social media,
14268,nPrVYCtJfgQ,Very well made video Ganesh 👌 agree with your take on the issue too,
14269,nPrVYCtJfgQ,Shame on you. Reputed channel like this using clickbait,
14270,nPrVYCtJfgQ,love your analysis,
14271,nPrVYCtJfgQ,"In the same video<br>It is hard to define morality as it is grey, descended to Twitter has to be censored<br>Confused me😑 : Exactly on what basis. What happens if the group who moderate lean into one side. Then only one echo chamber will be created and those who succumb to it will have hard time with reality and twitter life. Because you can ban someone from a platform for opposing your belief but that is not possible in real life.<br>After seeing pile of <a href=""http://www.youtube.com/results?search_query=%23staywoke"">#staywoke</a> tshirts from Twitter office I&#39;m not sure the moderators would have done their work without leaning onto one side.<br><br>Apart from that good explanation but not much impressed with leaning towards one side after explaining about confirmation bias.",
14272,nPrVYCtJfgQ,If Elon musk goes bankrupt <br><br>Adani will be 2nd richest person in world,
14273,nPrVYCtJfgQ,"Elon is our Future hero . Trust him 100% , Asperger’s don’t lie like dark state big corporations sociopaths. Can’t wait to dump Apple 🍏 and buy Elons new phone Pi .",
14274,nPrVYCtJfgQ,Dont like twitter and muk also 🙆🥴😂,
14275,nPrVYCtJfgQ,Still have faith in Elon.,
14276,nPrVYCtJfgQ,these or this !!!,
14277,nPrVYCtJfgQ,Elon will be OK 1💙,
14278,nPrVYCtJfgQ,The key point you didn&#39;t address is how to assess who is a monkey and who is not.,
14279,nPrVYCtJfgQ,I think your very first lesson is wrong..who decides who the monkeys are ? <br>Everyone is a monkey compared to someone else ..that someone need not be smarter overall...just smart in a given area or topic !  <br>This point reeked of arrogance and immaturity from your team . Hoping for better and more grounded analysis next time.,
14280,nPrVYCtJfgQ,I once believed in Elon but I think he has lost his way. Maybe he trying to make earth bad so mars feels like paradise. The sadest part was I once thought he was the real john Connor that is until he went robotic.,
14281,nPrVYCtJfgQ,"What u tried is a mind trick to mean that only Bhakts are radicalized, which is not the case at all. They both support or oppose BJP. You could have used chamcha (which I think u might be), and kept ur point neutral.<br><br>But know..u have to run an agenda. Better take party A and B next time. kid",
14282,nPrVYCtJfgQ,"I don’t agree with your point about not giving free speech to everyone. Everyone has the right to free speech and your analogy here is a misfit. Speech doesn’t kill people, it’s a medium for someone to express his or her views. Now the accuracy or authenticity of the views expressed can be questioned and validated, but should not be suppressed. 2ndly what was happening on Twitter was suppression of free speech for the “non idiots” as well. It’s just that these “non idiots” had a difference of opinion on things that Twitter believed in or it’s advertisers believed in. Ex covid vaccines. All the views against the vaccination was suppressed and many renowned doctors and biologists voice was suppressed.",
14283,nPrVYCtJfgQ,"Since social media can only exist in an echo chamber to improve engagement, maybe it&#39;s time for Elon to sanction the leftists on Twitter. That way, free speech will not be given to everyone",
14284,nPrVYCtJfgQ,&quot;Shutting them Down&quot;,
14285,nPrVYCtJfgQ,F U you are WhatsApp uncle. Unsubscribed and last video I watched of yours. Bye reported,
14286,nPrVYCtJfgQ,Space X was clearly near to impossible once.. And rest is history,
14287,nPrVYCtJfgQ,Elon doesn&#39;t have people skills is the worst argument I&#39;ve ever heard. Literally the smartest of engineers aspire to join Tesla/Spacex. What Elon did was to lay off the woke junk from the company functioning as dead weight. He&#39;ll hire new talent and make twitter a real public square.,
14288,nPrVYCtJfgQ,After long time saw something unbiased 👌,
14289,nPrVYCtJfgQ,"Humans are not monkey. They are humans. You cannot judge human morality even if elon is wrong. Today free speech might not work but it will work tomorrow cause we are human. So, don&#39;t try to act fast like a monkey.",
14290,nPrVYCtJfgQ,Never truer words. Thank you.,
14291,nPrVYCtJfgQ,IND money and think school are parterners😂😂😂,
14292,nPrVYCtJfgQ,"The rest of the world doesn&#39;t care about the US constitution and the longer that&#39;s the entire focus of the company the quicker the rest of the world will tune out. Twitter is an international company with less than 300 million users while facebook has over 3 BILLION users, just for comparison, and it would be smart business to stop ranting about US politics and social problems all the damn time.",
14293,nPrVYCtJfgQ,"the best joke the video <a href=""https://www.youtube.com/watch?v=nPrVYCtJfgQ&amp;t=5m54s"">5:54</a>🤣🤣🤣🤣",
14294,nPrVYCtJfgQ,Don&#39;t agree....richa chadha and many other hv 1000 of followers but don&#39;t hesitate in tweet shits and person hv 5 followers don&#39;t matter at all even he or she tweet shits.,
